,Target_Variable,Target_Overweight,Target_Included,Items_Per_Scale,Predictions,mse,hit_0_trained,hit_1_trained,hit_0_untrained,hit_1_untrained
7147,N5,1,TRUE,3,N5 ~ A1 + A9 + A10 + C5 + C10 + C6 + E3 + E10 + E6 + N10 + N8 + N1 + O2 + O10 + O8,"0,629115177","0,503733876","0,933469111","0,608894924","0,953148871"
7148,N5,1,TRUE,3,N5 ~ A3 + A5 + A1 + C5 + C10 + C6 + E9 + E6 + E7 + N8 + N3 + N4 + O3 + O7 + O10,"0,672298123","0,473183978","0,917175832","0,583941606","0,953997623"
7149,N5,1,TRUE,3,N5 ~ A1 + A2 + A10 + C6 + C3 + C8 + E4 + E2 + E7 + N3 + N1 + N10 + O2 + O10 + O6,"0,575899879","0,534283775","0,942294637","0,638431506","0,959769139"
7150,N5,1,TRUE,3,N5 ~ A2 + A1 + A4 + C1 + C7 + C8 + E2 + E6 + E8 + N6 + N8 + N3 + O5 + O8 + O7,"0,559500529","0,548540394","0,943652410","0,639789509","0,961975895"
7151,N5,2,TRUE,3,N5 ~ A8 + A2 + A10 + C3 + C5 + C6 + E1 + E5 + E4 + N7 + N10 + N1 + N6 + N2 + N8 + O10 + O9 + O7,"0,569407174","0,547182621","0,937542430","0,651841793","0,959938890"
7152,N5,2,TRUE,3,N5 ~ A5 + A10 + A3 + C4 + C6 + C10 + E6 + E9 + E1 + N4 + N10 + N3 + N6 + N2 + N1 + O9 + O5 + O1,"0,535929417","0,569585879","0,940257977","0,672890850","0,961975895"
7153,N5,2,TRUE,3,N5 ~ A3 + A5 + A6 + C8 + C7 + C6 + E6 + E3 + E9 + N3 + N7 + N8 + N9 + N10 + N9 + O7 + O9 + O1,"0,634158456","0,488119484","0,933469111","0,601765405","0,957562383"
7154,N5,2,TRUE,3,N5 ~ A6 + A9 + A4 + C7 + C1 + C2 + E9 + E3 + E1 + N8 + N1 + N2 + N10 + N2 + N6 + O1 + O3 + O10,"0,585556529","0,554650373","0,938221317","0,649295536","0,959429638"
7155,N5,2,TRUE,3,N5 ~ A6 + A1 + A3 + C1 + C8 + C5 + E4 + E1 + E2 + N2 + N8 + N9 + N1 + N7 + N6 + O1 + O3 + O8,"0,570599100","0,564833673","0,939579090","0,654727551","0,961127143"
7156,N5,3,TRUE,3,N5 ~ A2 + A5 + A7 + C6 + C4 + C1 + E3 + E1 + E8 + N10 + N1 + N4 + N2 + N9 + N6 + N8 + N3 + N7 + O5 + O9 + O10,"0,538780455","0,565512559","0,945010183","0,673909353","0,965201154"
7157,N5,3,TRUE,3,N5 ~ A10 + A3 + A8 + C10 + C6 + C9 + E4 + E6 + E1 + N8 + N3 + N4 + N2 + N6 + N8 + N1 + N9 + N10 + O5 + O6 + O4,"0,537350442","0,559402580","0,941615750","0,676285860","0,965370905"
7158,N5,3,TRUE,3,N5 ~ A2 + A9 + A7 + C9 + C6 + C8 + E9 + E10 + E4 + N8 + N6 + N4 + N1 + N7 + N2 + N2 + N10 + N3 + O9 + O5 + O6,"0,529537010","0,560760353","0,941615750","0,670684094","0,967068409"
7159,N5,3,TRUE,3,N5 ~ A9 + A4 + A8 + C1 + C7 + C3 + E2 + E3 + E4 + N7 + N10 + N1 + N2 + N8 + N4 + N10 + N6 + N8 + O8 + O9 + O10,"0,583128223","0,552613714","0,939579090","0,654048549","0,961127143"
7160,N5,3,TRUE,3,N5 ~ A1 + A9 + A10 + C4 + C5 + C1 + E4 + E1 + E7 + N10 + N4 + N3 + N7 + N8 + N9 + N10 + N2 + N1 + O8 + O6 + O10,"0,577739109","0,525458248","0,937542430","0,650144288","0,962824648"
7161,N5,1,FALSE,3,N5 ~ A8 + A7 + A4 + C7 + C5 + C1 + E2 + E8 + E5 + O4 + O10 + O9,"1,053515513","0,372029871","0,856076035","0,453573247","0,886776439"
7162,N5,1,FALSE,3,N5 ~ A2 + A1 + A9 + C5 + C2 + C10 + E7 + E10 + E3 + O5 + O9 + O8,"0,999557762","0,360488798","0,860149355","0,452215244","0,893905958"
7163,N5,1,FALSE,3,N5 ~ A2 + A8 + A6 + C1 + C2 + C7 + E7 + E8 + E9 + O1 + O3 + O10,"0,960606151","0,382892057","0,873048201","0,472924801","0,900526226"
7164,N5,1,FALSE,3,N5 ~ A2 + A6 + A7 + C3 + C10 + C5 + E3 + E5 + E2 + O9 + O10 + O5,"0,946277552","0,396469790","0,872369314","0,476829061","0,902563232"
7165,N5,1,FALSE,3,N5 ~ A9 + A10 + A4 + C8 + C2 + C4 + E9 + E10 + E5 + O3 + O4 + O7,"0,939184326","0,394433130","0,881194840","0,467153285","0,906297742"
7166,N5,1,TRUE,4,N5 ~ A9 + A7 + A4 + A6 + C1 + C2 + C8 + C5 + E3 + E4 + E2 + E5 + N2 + N4 + N6 + N6 + O1 + O10 + O8 + O3,"0,623126357","0,547861507","0,932790224","0,636224750","0,956713631"
7167,N5,1,TRUE,4,N5 ~ A5 + A9 + A3 + A4 + C1 + C9 + C3 + C4 + E4 + E6 + E5 + E10 + N8 + N2 + N6 + N7 + O4 + O9 + O7 + O1,"0,631027370","0,539035981","0,929395791","0,633338992","0,954676625"
7168,N5,1,TRUE,4,N5 ~ A8 + A9 + A6 + A4 + C3 + C10 + C4 + C2 + E3 + E4 + E5 + E2 + N7 + N2 + N6 + N1 + O1 + O10 + O7 + O5,"0,584119438","0,544467074","0,930753564","0,653030046","0,959259888"
7169,N5,1,TRUE,4,N5 ~ A6 + A2 + A1 + A4 + C5 + C10 + C3 + C9 + E10 + E1 + E8 + E3 + N1 + N8 + N9 + N10 + O10 + O5 + O7 + O4,"0,621886840","0,501697217","0,932790224","0,630453234","0,957222882"
7170,N5,1,TRUE,4,N5 ~ A7 + A8 + A5 + A1 + C10 + C3 + C9 + C6 + E9 + E7 + E6 + E4 + N9 + N8 + N9 + N4 + O1 + O4 + O5 + O10,"0,758700671","0,471826205","0,911065852","0,578000340","0,942284841"
7171,N5,2,TRUE,4,N5 ~ A8 + A10 + A1 + A5 + C10 + C9 + C3 + C8 + E10 + E1 + E2 + E9 + N3 + N10 + N4 + N6 + N7 + N8 + N1 + N4 + O5 + O2 + O10 + O1,"0,535922181","0,551255940","0,947046843","0,682057376","0,968596164"
7172,N5,2,TRUE,4,N5 ~ A10 + A1 + A7 + A2 + C6 + C4 + C9 + C1 + E8 + E3 + E2 + E7 + N8 + N6 + N4 + N1 + N2 + N7 + N3 + N2 + O5 + O8 + O9 + O1,"0,541859894","0,549219280","0,941615750","0,677813614","0,968256663"
7173,N5,2,TRUE,4,N5 ~ A5 + A9 + A3 + A7 + C2 + C4 + C8 + C10 + E4 + E8 + E1 + E7 + N2 + N9 + N1 + N3 + N6 + N4 + N8 + N7 + O4 + O9 + O8 + O6,"0,542495226","0,565512559","0,942294637","0,687319640","0,965710406"
7174,N5,2,TRUE,4,N5 ~ A6 + A4 + A3 + A10 + C7 + C9 + C1 + C8 + E7 + E2 + E8 + E1 + N8 + N3 + N10 + N6 + N2 + N9 + N4 + N10 + O3 + O9 + O4 + O2,"0,564851740","0,544467074","0,947046843","0,673909353","0,967068409"
7175,N5,2,TRUE,4,N5 ~ A2 + A1 + A5 + A9 + C3 + C2 + C9 + C1 + E9 + E5 + E7 + E3 + N8 + N10 + N1 + N7 + N4 + N8 + N6 + N9 + O3 + O2 + O4 + O9,"0,572211663","0,551255940","0,939579090","0,665591580","0,963673400"
7176,N5,1,FALSE,4,N5 ~ A2 + A6 + A7 + A8 + C7 + C1 + C5 + C9 + E7 + E6 + E4 + E9 + O1 + O9 + O7 + O4,"0,929282123","0,411405295","0,871011541","0,508572399","0,909692752"
7177,N5,1,FALSE,4,N5 ~ A3 + A5 + A2 + A8 + C1 + C7 + C10 + C8 + E6 + E4 + E7 + E1 + O9 + O1 + O2 + O6,"0,966673916","0,393754243","0,871690428","0,485486335","0,911560007"
7178,N5,1,FALSE,4,N5 ~ A3 + A7 + A9 + A5 + C6 + C5 + C3 + C4 + E7 + E6 + E2 + E9 + O7 + O6 + O5 + O4,"0,930960264","0,386965377","0,883910387","0,493294857","0,919368528"
7179,N5,1,FALSE,4,N5 ~ A4 + A1 + A2 + A8 + C8 + C3 + C1 + C5 + E7 + E4 + E8 + E1 + O5 + O4 + O10 + O9,"0,981574881","0,382213170","0,873048201","0,484467832","0,905109489"
7180,N5,1,FALSE,4,N5 ~ A6 + A2 + A10 + A8 + C10 + C2 + C1 + C4 + E3 + E6 + E2 + E10 + O9 + O4 + O2 + O6,"0,887180072","0,429056348","0,887983707","0,518078425","0,927177050"
7181,N5,1,TRUE,5,N5 ~ A2 + A9 + A1 + A8 + A3 + C10 + C8 + C3 + C7 + C4 + E4 + E2 + E1 + E5 + E7 + N4 + N6 + N3 + N8 + N10 + O8 + O9 + O3 + O7 + O2,"0,567149027","0,545824847","0,936863544","0,670174843","0,962994398"
7182,N5,1,TRUE,5,N5 ~ A7 + A8 + A4 + A2 + A9 + C9 + C10 + C6 + C4 + C7 + E3 + E10 + E8 + E7 + E2 + N4 + N6 + N3 + N10 + N2 + O7 + O10 + O8 + O1 + O3,"0,565773983","0,552613714","0,943652410","0,676455610","0,966728909"
7183,N5,1,TRUE,5,N5 ~ A4 + A2 + A6 + A3 + A5 + C8 + C5 + C3 + C10 + C7 + E1 + E2 + E5 + E8 + E9 + N7 + N8 + N6 + N3 + N10 + O2 + O9 + O6 + O7 + O8,"0,571206786","0,543109301","0,943652410","0,673569852","0,965540655"
7184,N5,1,TRUE,5,N5 ~ A3 + A8 + A4 + A10 + A5 + C7 + C8 + C4 + C2 + C5 + E9 + E3 + E10 + E5 + E4 + N2 + N3 + N4 + N10 + N7 + O3 + O1 + O10 + O4 + O9,"0,647464646","0,489477257","0,930753564","0,630283483","0,958580886"
7185,N5,1,TRUE,5,N5 ~ A6 + A5 + A7 + A4 + A3 + C1 + C9 + C10 + C8 + C4 + E3 + E6 + E8 + E2 + E1 + N2 + N4 + N7 + N9 + N6 + O1 + O3 + O4 + O10 + O8,"0,608407994","0,548540394","0,936184657","0,668137837","0,960108640"
7186,N5,1,FALSE,5,N5 ~ A9 + A4 + A5 + A10 + A7 + C10 + C3 + C5 + C8 + C2 + E5 + E7 + E3 + E6 + E8 + O9 + O1 + O5 + O6 + O4,"0,935590716","0,386965377","0,868295995","0,515192667","0,914106264"
7187,N5,1,FALSE,5,N5 ~ A7 + A10 + A5 + A3 + A4 + C4 + C1 + C6 + C8 + C9 + E10 + E8 + E9 + E1 + E7 + O9 + O4 + O10 + O1 + O3,"0,940652081","0,386965377","0,875763747","0,508063147","0,918350025"
7188,N5,1,FALSE,5,N5 ~ A4 + A8 + A9 + A3 + A1 + C7 + C2 + C9 + C10 + C8 + E4 + E6 + E8 + E7 + E9 + O2 + O5 + O3 + O1 + O9,"0,925765547","0,405295316","0,873048201","0,514683415","0,922763538"
7189,N5,1,FALSE,5,N5 ~ A2 + A5 + A3 + A4 + A8 + C6 + C7 + C2 + C9 + C10 + E3 + E1 + E2 + E8 + E5 + O3 + O1 + O8 + O10 + O7,"0,940752574","0,382213170","0,880515954","0,505177389","0,922424037"
7190,N5,1,FALSE,5,N5 ~ A5 + A4 + A7 + A10 + A3 + C9 + C6 + C7 + C5 + C10 + E7 + E4 + E3 + E2 + E1 + O7 + O1 + O10 + O4 + O9,"0,931521094","0,392396470","0,877121521","0,513325412","0,919877780"
7191,N5,1,TRUE,6,N5 ~ A8 + A10 + A1 + A6 + A9 + A3 + C2 + C1 + C5 + C7 + C4 + C9 + E3 + E4 + E6 + E1 + E7 + E9 + N7 + N3 + N4 + N8 + N2 + N6 + O5 + O9 + O2 + O3 + O7 + O4,"0,562936498","0,533604888","0,947046843","0,680190121","0,968935665"
7192,N5,1,TRUE,6,N5 ~ A6 + A4 + A2 + A10 + A5 + A7 + C10 + C4 + C8 + C1 + C5 + C3 + E2 + E3 + E4 + E10 + E8 + E9 + N7 + N6 + N10 + N4 + N8 + N9 + O1 + O7 + O4 + O10 + O8 + O6,"0,619756188","0,541072641","0,936184657","0,660668817","0,961806145"
7193,N5,1,TRUE,6,N5 ~ A7 + A10 + A3 + A8 + A6 + A9 + C3 + C1 + C2 + C5 + C8 + C7 + E10 + E9 + E8 + E5 + E3 + E7 + N7 + N1 + N9 + N3 + N2 + N8 + O7 + O9 + O8 + O5 + O2 + O4,"0,572644606","0,523421589","0,943652410","0,680190121","0,967238160"
7194,N5,1,TRUE,6,N5 ~ A6 + A5 + A10 + A2 + A7 + A8 + C6 + C9 + C8 + C3 + C1 + C10 + E1 + E9 + E6 + E8 + E7 + E3 + N3 + N9 + N10 + N9 + N7 + N2 + O9 + O1 + O2 + O3 + O5 + O6,"0,621549415","0,493550577","0,933469111","0,648956035","0,963673400"
7195,N5,1,TRUE,6,N5 ~ A7 + A10 + A1 + A4 + A8 + A6 + C7 + C6 + C2 + C4 + C1 + C5 + E9 + E3 + E4 + E2 + E8 + E6 + N6 + N4 + N3 + N1 + N8 + N10 + O10 + O5 + O2 + O7 + O3 + O1,"0,536536050","0,550577054","0,941615750","0,700390426","0,969784417"
7196,N5,1,FALSE,6,N5 ~ A3 + A9 + A8 + A5 + A1 + A10 + C9 + C6 + C1 + C2 + C4 + C7 + E6 + E1 + E9 + E2 + E3 + E7 + O5 + O1 + O6 + O8 + O9 + O4,"0,904392547","0,391038697","0,875763747","0,524019691","0,925988796"
7197,N5,1,FALSE,6,N5 ~ A2 + A8 + A5 + A6 + A10 + A3 + C2 + C8 + C7 + C9 + C4 + C10 + E9 + E3 + E7 + E10 + E8 + E6 + O6 + O10 + O1 + O3 + O4 + O8,"0,872682987","0,398506449","0,890020367","0,536750976","0,937531828"
7198,N5,1,FALSE,6,N5 ~ A2 + A9 + A5 + A3 + A6 + A7 + C1 + C3 + C4 + C6 + C2 + C7 + E5 + E1 + E2 + E7 + E8 + E3 + O4 + O6 + O2 + O3 + O1 + O8,"0,863189783","0,423625255","0,892057026","0,542013241","0,939229333"
7199,N5,1,FALSE,6,N5 ~ A4 + A1 + A9 + A8 + A7 + A3 + C1 + C4 + C6 + C3 + C7 + C8 + E9 + E5 + E4 + E2 + E8 + E7 + O9 + O1 + O5 + O3 + O7 + O6,"0,885179738","0,388323150","0,877121521","0,527754201","0,930062808"
7200,N5,1,FALSE,6,N5 ~ A9 + A10 + A2 + A8 + A7 + A5 + C3 + C7 + C8 + C5 + C6 + C1 + E10 + E8 + E3 + E6 + E9 + E1 + O8 + O7 + O9 + O1 + O10 + O2,"0,910633658","0,375424304","0,869653768","0,516890171","0,926158547"
7201,N5,1,TRUE,7,N5 ~ A10 + A9 + A1 + A5 + A7 + A8 + A6 + C6 + C10 + C3 + C5 + C1 + C4 + C2 + E1 + E5 + E6 + E2 + E8 + E9 + E7 + N3 + N2 + N8 + N10 + N1 + N3 + N4 + O3 + O8 + O5 + O6 + O10 + O2 + O9,"0,574735303","0,519348269","0,937542430","0,688507893","0,965880156"
7202,N5,1,TRUE,7,N5 ~ A6 + A5 + A3 + A8 + A2 + A9 + A10 + C3 + C5 + C9 + C10 + C7 + C4 + C2 + E10 + E8 + E5 + E7 + E3 + E6 + E9 + N8 + N3 + N1 + N7 + N10 + N6 + N9 + O3 + O1 + O6 + O10 + O9 + O2 + O4,"0,542040374","0,549219280","0,943652410","0,705652691","0,969954167"
7203,N5,1,TRUE,7,N5 ~ A6 + A3 + A1 + A4 + A8 + A10 + A7 + C6 + C9 + C5 + C4 + C10 + C8 + C3 + E2 + E10 + E8 + E9 + E4 + E5 + E7 + N8 + N3 + N7 + N6 + N9 + N3 + N10 + O1 + O3 + O9 + O6 + O7 + O8 + O4,"0,570560129","0,533604888","0,943652410","0,689186895","0,968426413"
7204,N5,1,TRUE,7,N5 ~ A5 + A2 + A9 + A8 + A10 + A4 + A6 + C5 + C1 + C6 + C2 + C7 + C4 + C8 + E4 + E8 + E7 + E9 + E3 + E1 + E10 + N8 + N4 + N9 + N10 + N7 + N3 + N1 + O9 + O10 + O1 + O8 + O3 + O2 + O4,"0,572210842","0,521384929","0,942294637","0,689356646","0,967577661"
7205,N5,1,TRUE,7,N5 ~ A10 + A1 + A5 + A2 + A4 + A7 + A6 + C9 + C6 + C10 + C5 + C2 + C1 + C7 + E3 + E9 + E2 + E7 + E8 + E5 + E4 + N10 + N1 + N2 + N6 + N9 + N2 + N4 + O9 + O5 + O1 + O7 + O6 + O4 + O2,"0,584211254","0,526816022","0,941615750","0,687489391","0,969784417"
7206,N5,1,FALSE,7,N5 ~ A8 + A10 + A3 + A9 + A1 + A6 + A2 + C1 + C4 + C2 + C7 + C6 + C8 + C9 + E1 + E2 + E4 + E3 + E5 + E10 + E9 + O1 + O4 + O7 + O3 + O9 + O2 + O10,"0,855177187","0,404616429","0,885268160","0,553895773","0,936852826"
7207,N5,1,FALSE,7,N5 ~ A7 + A8 + A4 + A2 + A10 + A6 + A9 + C8 + C5 + C1 + C6 + C4 + C9 + C3 + E8 + E5 + E2 + E3 + E7 + E4 + E9 + O8 + O1 + O4 + O2 + O7 + O5 + O10,"0,850987422","0,413441955","0,889341480","0,549482261","0,940247836"
7208,N5,1,FALSE,7,N5 ~ A6 + A4 + A7 + A1 + A2 + A10 + A9 + C7 + C6 + C4 + C2 + C9 + C8 + C1 + E2 + E9 + E3 + E1 + E4 + E7 + E5 + O5 + O1 + O6 + O9 + O8 + O2 + O3,"0,835581827","0,410047522","0,895451460","0,555423527","0,942624342"
7209,N5,1,FALSE,7,N5 ~ A6 + A7 + A1 + A2 + A10 + A3 + A5 + C1 + C4 + C8 + C2 + C5 + C10 + C9 + E9 + E6 + E3 + E4 + E2 + E8 + E5 + O8 + O5 + O10 + O4 + O9 + O2 + O7,"0,841378298","0,416157502","0,896130346","0,555253777","0,942963843"
7210,N5,1,FALSE,7,N5 ~ A7 + A5 + A3 + A2 + A9 + A1 + A4 + C6 + C5 + C8 + C3 + C9 + C4 + C2 + E5 + E3 + E1 + E10 + E6 + E2 + E8 + O4 + O8 + O10 + O2 + O6 + O9 + O1,"0,887442072","0,408689749","0,888662593","0,545068749","0,933457817"
7211,N5,1,TRUE,8,N5 ~ A3 + A4 + A7 + A1 + A6 + A8 + A9 + A5 + C2 + C3 + C5 + C8 + C6 + C1 + C7 + C4 + E6 + E3 + E10 + E8 + E1 + E9 + E5 + E7 + N7 + N10 + N2 + N1 + N6 + N4 + N3 + N9 + O9 + O5 + O10 + O3 + O6 + O1 + O2 + O4,"0,540347636","0,550577054","0,944331297","0,713970463","0,971312171"
7212,N5,1,TRUE,8,N5 ~ A3 + A8 + A1 + A4 + A2 + A6 + A7 + A5 + C6 + C5 + C9 + C10 + C1 + C7 + C2 + C3 + E4 + E7 + E1 + E9 + E6 + E10 + E5 + E8 + N4 + N7 + N3 + N1 + N10 + N6 + N8 + N9 + O2 + O7 + O4 + O3 + O1 + O9 + O10 + O5,"0,542321529","0,543788187","0,947046843","0,709217450","0,972839925"
7213,N5,1,TRUE,8,N5 ~ A7 + A4 + A10 + A3 + A6 + A5 + A9 + A2 + C3 + C7 + C4 + C5 + C10 + C2 + C8 + C9 + E1 + E8 + E7 + E9 + E5 + E3 + E2 + E10 + N4 + N3 + N6 + N1 + N8 + N9 + N3 + N7 + O10 + O3 + O4 + O2 + O6 + O8 + O5 + O7,"0,540580811","0,546503734","0,946367957","0,709387201","0,972160923"
7214,N5,1,TRUE,8,N5 ~ A6 + A8 + A3 + A7 + A2 + A10 + A9 + A5 + C8 + C3 + C10 + C1 + C4 + C2 + C7 + C5 + E10 + E5 + E7 + E3 + E9 + E6 + E4 + E8 + N1 + N3 + N2 + N7 + N8 + N9 + N6 + N10 + O9 + O2 + O5 + O8 + O4 + O10 + O6 + O1,"0,547430956","0,553971487","0,944331297","0,715498218","0,970633169"
7215,N5,1,TRUE,8,N5 ~ A5 + A9 + A4 + A2 + A10 + A6 + A8 + A7 + C2 + C1 + C3 + C10 + C5 + C4 + C6 + C9 + E2 + E1 + E3 + E7 + E9 + E4 + E5 + E10 + N4 + N10 + N1 + N3 + N6 + N2 + N2 + N4 + O4 + O3 + O6 + O10 + O7 + O1 + O8 + O5,"0,541926817","0,545145961","0,943652410","0,700560177","0,971821423"
7216,N5,1,FALSE,8,N5 ~ A1 + A8 + A6 + A4 + A2 + A9 + A10 + A5 + C8 + C10 + C2 + C4 + C3 + C9 + C1 + C7 + E7 + E9 + E3 + E2 + E6 + E5 + E4 + E8 + O4 + O7 + O9 + O6 + O10 + O3 + O1 + O5,"0,842075222","0,410047522","0,888662593","0,562722797","0,940247836"
7217,N5,1,FALSE,8,N5 ~ A3 + A8 + A1 + A4 + A2 + A10 + A5 + A6 + C8 + C7 + C2 + C3 + C9 + C10 + C4 + C6 + E3 + E1 + E4 + E9 + E10 + E5 + E2 + E6 + O3 + O1 + O7 + O5 + O8 + O6 + O9 + O2,"0,850020509","0,407331976","0,892735913","0,562892548","0,943303344"
7218,N5,1,FALSE,8,N5 ~ A3 + A2 + A5 + A7 + A10 + A6 + A1 + A9 + C7 + C2 + C10 + C4 + C3 + C9 + C5 + C8 + E3 + E7 + E9 + E5 + E2 + E1 + E6 + E8 + O6 + O4 + O3 + O5 + O7 + O2 + O1 + O10,"0,844167344","0,414799728","0,891378140","0,564929554","0,945510100"
7219,N5,1,FALSE,8,N5 ~ A2 + A9 + A5 + A10 + A1 + A3 + A8 + A4 + C4 + C8 + C2 + C3 + C1 + C5 + C7 + C6 + E8 + E2 + E9 + E7 + E3 + E6 + E10 + E1 + O1 + O8 + O2 + O7 + O5 + O6 + O9 + O3,"0,872187237","0,402579769","0,890020367","0,552707520","0,937871329"
7220,N5,1,FALSE,8,N5 ~ A5 + A9 + A8 + A7 + A3 + A4 + A6 + A1 + C5 + C7 + C1 + C10 + C3 + C2 + C6 + C4 + E7 + E6 + E8 + E10 + E5 + E9 + E1 + E4 + O2 + O4 + O10 + O9 + O6 + O5 + O3 + O1,"0,847920650","0,410726409","0,894093686","0,555423527","0,944152096"
7221,N5,1,TRUE,9,N5 ~ A8 + A5 + A10 + A2 + A3 + A1 + A6 + A4 + A9 + C8 + C4 + C2 + C9 + C10 + C3 + C6 + C5 + C1 + E2 + E5 + E8 + E10 + E3 + E9 + E7 + E1 + E6 + N6 + N3 + N8 + N10 + N9 + N2 + N7 + N4 + N8 + O6 + O3 + O4 + O10 + O1 + O8 + O5 + O7 + O9,"0,565658444","0,535641548","0,942294637","0,702597182","0,970633169"
7222,N5,1,TRUE,9,N5 ~ A10 + A4 + A1 + A9 + A5 + A8 + A7 + A3 + A2 + C8 + C6 + C2 + C7 + C10 + C9 + C4 + C3 + C5 + E1 + E10 + E5 + E2 + E8 + E4 + E3 + E7 + E6 + N2 + N10 + N8 + N9 + N3 + N7 + N4 + N3 + N6 + O7 + O8 + O3 + O6 + O5 + O9 + O1 + O10 + O2,"0,557563239","0,547861507","0,939579090","0,703955186","0,970293668"
7223,N5,1,TRUE,9,N5 ~ A6 + A1 + A9 + A2 + A3 + A4 + A5 + A7 + A10 + C5 + C1 + C10 + C7 + C9 + C3 + C8 + C2 + C4 + E2 + E3 + E6 + E7 + E4 + E5 + E10 + E1 + E8 + N9 + N6 + N1 + N3 + N2 + N7 + N4 + N8 + N10 + O5 + O10 + O2 + O1 + O4 + O9 + O6 + O3 + O7,"0,550962150","0,559402580","0,942973523","0,717025972","0,971991173"
7224,N5,1,TRUE,9,N5 ~ A2 + A1 + A7 + A9 + A6 + A4 + A5 + A3 + A10 + C2 + C6 + C4 + C3 + C5 + C1 + C8 + C9 + C7 + E4 + E5 + E2 + E9 + E3 + E10 + E8 + E7 + E1 + N10 + N3 + N7 + N2 + N8 + N4 + N6 + N9 + N1 + O7 + O6 + O9 + O5 + O8 + O10 + O2 + O1 + O4,"0,541417409","0,545145961","0,948404616","0,715158717","0,972839925"
7225,N5,1,TRUE,9,N5 ~ A5 + A6 + A7 + A3 + A8 + A9 + A4 + A2 + A10 + C1 + C3 + C4 + C8 + C7 + C9 + C10 + C6 + C2 + E6 + E7 + E4 + E2 + E10 + E5 + E1 + E3 + E8 + N4 + N3 + N9 + N6 + N1 + N4 + N2 + N10 + N8 + O5 + O6 + O1 + O9 + O8 + O4 + O7 + O2 + O10,"0,550179056","0,549898167","0,943652410","0,709217450","0,971142421"
7226,N5,1,FALSE,9,N5 ~ A3 + A6 + A2 + A4 + A8 + A9 + A10 + A1 + A7 + C5 + C8 + C2 + C10 + C1 + C7 + C4 + C9 + C6 + E5 + E10 + E1 + E2 + E7 + E4 + E3 + E6 + E8 + O7 + O5 + O9 + O3 + O1 + O4 + O8 + O2 + O10,"0,823656775","0,415478615","0,889341480","0,570361568","0,945679851"
7227,N5,1,FALSE,9,N5 ~ A3 + A1 + A9 + A4 + A5 + A7 + A8 + A10 + A2 + C1 + C6 + C2 + C5 + C4 + C3 + C10 + C9 + C7 + E9 + E5 + E3 + E10 + E6 + E4 + E1 + E7 + E2 + O3 + O5 + O2 + O6 + O4 + O7 + O8 + O9 + O1,"0,875918646","0,395790903","0,896130346","0,553895773","0,940926838"
7228,N5,1,FALSE,9,N5 ~ A1 + A9 + A8 + A2 + A10 + A5 + A7 + A3 + A6 + C8 + C10 + C4 + C3 + C9 + C5 + C7 + C2 + C6 + E5 + E8 + E9 + E6 + E2 + E10 + E7 + E3 + E4 + O4 + O9 + O7 + O8 + O3 + O10 + O6 + O1 + O2,"0,837697715","0,410726409","0,890699253","0,567475811","0,946358852"
7229,N5,1,FALSE,9,N5 ~ A1 + A6 + A5 + A7 + A9 + A3 + A4 + A2 + A8 + C2 + C7 + C6 + C3 + C5 + C1 + C9 + C10 + C4 + E7 + E10 + E2 + E4 + E6 + E8 + E1 + E3 + E9 + O10 + O8 + O9 + O1 + O3 + O2 + O6 + O7 + O5,"0,839718228","0,401900883","0,897488119","0,566117807","0,947207605"
7230,N5,1,FALSE,9,N5 ~ A4 + A1 + A5 + A10 + A3 + A8 + A7 + A2 + A6 + C4 + C8 + C9 + C10 + C1 + C3 + C2 + C5 + C7 + E6 + E1 + E4 + E3 + E8 + E7 + E9 + E5 + E10 + O5 + O7 + O10 + O9 + O8 + O4 + O2 + O3 + O6,"0,829508690","0,408010862","0,898845893","0,568494313","0,946868104"
7231,N6,1,TRUE,1,N6 ~ A7 + C1 + E10 + N5 + O3,"0,630434425","0,534962661","0,933469111","0,560346291","0,940587337"
7232,N6,1,TRUE,1,N6 ~ A1 + C7 + E10 + N5 + O7,"0,649579417","0,545145961","0,938900204","0,567475811","0,937701579"
7233,N6,1,TRUE,1,N6 ~ A4 + C1 + E10 + N10 + O3,"0,722813145","0,484725051","0,892057026","0,523680190","0,916313020"
7234,N6,1,TRUE,1,N6 ~ A9 + C2 + E1 + N9 + O5,"0,819700295","0,464358452","0,904955872","0,496520115","0,912408759"
7235,N6,1,TRUE,1,N6 ~ A4 + C10 + E9 + N9 + O3,"0,841649111","0,459606246","0,900203666","0,491088100","0,906297742"
7236,N6,2,TRUE,1,N6 ~ A4 + C1 + E8 + N7 + N4 + O2,"0,736844043","0,513917176","0,913781399","0,538448481","0,925309795"
7237,N6,2,TRUE,1,N6 ~ A2 + C6 + E5 + N5 + N4 + O7,"0,592852577","0,555329260","0,940936864","0,592598880","0,945000849"
7238,N6,2,TRUE,1,N6 ~ A3 + C6 + E7 + N9 + N5 + O9,"0,600469765","0,552613714","0,943652410","0,592768630","0,942284841"
7239,N6,2,TRUE,1,N6 ~ A4 + C8 + E5 + N1 + N7 + O4,"0,557399815","0,563475900","0,951799050","0,591750127","0,954676625"
7240,N6,2,TRUE,1,N6 ~ A1 + C9 + E5 + N7 + N9 + O10,"0,767823323","0,517990496","0,913102512","0,537090477","0,920726532"
